Deal Num,Tran Num,Param Seq Num,Param Seq Num_1,Profile Seq Num,Ins Seq Num,Instrument Source ID,Price Band,Commodity Option Exercised Flag,Cash Flow Type,Start Date,End Date,Payment Date,Rate Dtmn Date,Currency,Settlement Type,Volume,Price,Strike,Pymt,Total Value,Realized Value,Unrealized Value,Base Total Value,Base Realized Value,Base Unrealized Value,Df,Tran Status,Rate Status,Strategy,Previous Pymt,Previous Total Value,Previous Realized Value,Previous Unrealized Value,Previous Base Total Value,Previous Base Realized Value,Previous Base Unrealized Value,Change in Total Value,Previous Tran Status,New Deal,Event Source,Param ID,Param ID_1,Previous Volume,Previous Price
24512,25373,1,4,0,0,0,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,53111.28,85.43,0,4537296.65,4371864.77,822935.34,3548929.43,4791770.58,1198998.65,3592771.93,1,t,n,EastCoal2,4687668.08,4882460.99,616336.83,486193.38,3964261.2,548773.06,3212189.48,-510596.22,t,Existing Deal,Profile,3,1,59814.93,87.47
25498,25191,1,2,0,0,2,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,20216.98,81.52,0,1648088.21,1530980.11,249104.69,1281875.42,1569329.48,753854.28,815475.2,1,t,n,NorthPower,1537572.54,1701771.91,24935.16,260261.46,1602179.89,84447.41,658589.15,-170791.8,t,Existing Deal,Profile,0,4,19085.58,78.2
25563,25183,3,4,0,0,1,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,11539.09,112.93,0,1303109.43,1320879.21,368355.51,952523.7,1306420.23,820239.14,486181.09,1,t,n,EastCoal1,1345282.02,1296440.95,32106.85,637251.88,1393434.23,462542.26,24126.83,24438.26,t,Existing Deal,Profile,5,2,11779.68,123.15
25712,24669,3,3,0,0,0,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,82281.72,104.46,0,8595148.47,7736110.11,1221522.5,6514587.61,9474070.98,2455783.76,7018287.22,1,t,n,WestGas1,8781928.69,6753064.32,292261.95,1931421.99,10569216.03,1153284.73,1598573.2,983045.79,t,Existing Deal,Profile,5,2,80255.57,113.14
25965,25627,4,0,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,71664.7,103.26,0,7400096.92,7180631.47,1376123.05,5804508.42,8700465.92,2118836.15,6581629.77,1,t,n,NorthPower,8413973.99,7611309.65,76890.39,4920691.8,7195932.5,2087947.31,2534251.06,-430678.18,t,Existing Deal,Profile,1,0,65303.03,102.5
24495,24985,1,0,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,36649.19,162.24,0,5945964.59,6313148.81,2458643.98,3854504.83,4988668.46,345507.28,4643161.18,1,t,n,EastCoal1,5001697.84,7092014.09,76458.44,1138724.66,4625672.25,5096.63,1157834.25,-778865.28,t,New Deal,Profile,3,4,37437.88,173.79
24982,25224,1,4,0,0,1,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,74619.63,168.44,0,12568930.48,11545697.58,3497278.32,8048419.26,10327949.85,2230119.89,8097829.96,1,t,n,NorthPower,11504361.58,11354603.95,2182771.46,125968.66,10095553.19,156112.42,6401701.06,191093.63,t,Existing Deal,Profile,0,3,75006.57,201.59
24131,25811,3,3,0,0,1,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,78814.49,19.03,0,1499839.74,1639220.95,301069.39,1338151.56,1477340.73,557570.52,919770.21,1,t,n,EastCoal2,1631018.74,1699763.83,79350.71,472036.26,1484348.2,329419.77,733657.74,-60542.88,t,New Deal,Profile,0,3,83892.69,19.65
24532,25475,2,2,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,11502.31,19.66,0,226135.41,224702.83,30158.24,194544.59,247426.48,155451.66,91974.82,1,t,n,NorthPower,183693.3,214028.51,4339.32,11130.54,217728.03,150303.97,30649.81,10674.32,t,New Deal,Profile,0,4,10040.73,18.48
24844,25614,3,0,0,0,0,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,-3480.05,80.16,0,-278960.81,-277491.1,-70536.48,-206954.62,-241223.43,-29547.4,-211676.03,1,t,n,EastCoal1,-298204.78,-259918.04,-32239.76,-114863.01,-249934.23,-19203.28,-59475.84,-17573.06,t,New Deal,Profile,2,4,-3890.03,67.99
24835,25390,2,3,0,0,0,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,84562.72,109.46,0,9256235.33,8987690.4,1829756.41,7157933.99,10652366.13,114740.77,10537625.36,1,t,n,EastCoal1,10087421.77,8869569.16,498757.39,6988652.77,11242913.2,16684.58,7068732.12,118121.24,t,Existing Deal,Profile,4,5,82752.41,104.61
25398,25263,4,1,0,0,2,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,88595.89,123.11,0,10907040.02,10048775.1,3361421.07,6687354.03,10140099.37,114664.76,10025434.61,1,t,n,EastCoal1,9141186.65,8774890.78,390313.59,1326618.74,11050224.4,87729.64,7205417.27,1273884.32,t,New Deal,Profile,2,4,72376.44,129.94
24637,24095,1,4,0,0,2,Off Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,58846.41,152.79,0,8991142.98,9228535.47,38007.87,9190527.6,10295231.47,3308280.87,6986950.6,1,t,n,EastCoal2,8361608.36,9247212.78,21907.38,8155370.13,8299745.32,2154992.56,3240986.44,-18677.31,t,Existing Deal,Profile,4,1,57533.82,125.86
25288,24890,3,4,0,0,0,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,58113.04,38.51,0,2237933.17,2189748.07,629661.29,1560086.78,2416656.28,1020697.25,1395959.03,1,t,n,EastCoal1,1907498.88,1969034.21,47347.29,337039.98,2858222.91,408742.78,319591.93,220713.86,t,New Deal,Profile,1,0,66486.64,35.21
24890,24347,3,0,0,0,1,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,77105.96,126.16,0,9727687.91,9369865.29,2551252.1,6818613.19,8439776.0,4069364.25,4370411.75,1,t,n,WestGas1,10651497.75,9692877.98,348446.65,1079401.7,9853657.17,2243673.94,2702951.23,-323012.69,t,Existing Deal,Profile,4,4,62570.02,107.15
24932,25784,3,2,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,90080.33,136.37,0,12284254.6,12587886.95,6133712.01,6454174.94,10895219.2,1367459.32,9527759.88,1,t,n,NorthPower,11985707.91,12120480.8,833480.32,5539438.55,11479588.82,520005.43,4729897.3,467406.15,t,Existing Deal,Profile,1,5,101786.56,136.96
24837,24466,1,4,0,0,0,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,52942.42,99.68,0,5277300.43,5390793.68,1033214.08,4357579.6,5525776.38,2131516.76,3394259.62,1,t,n,WestGas1,5999151.7,5523190.57,34297.94,3107436.87,5587048.32,1687348.09,2610013.42,-132396.89,t,New Deal,Profile,5,2,43061.19,97.84
25893,24904,0,2,0,0,2,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,38723.88,196.58,0,7612340.33,7443643.3,3247097.84,4196545.46,7379791.71,422734.71,6957057.0,1,t,n,EastCoal2,7280768.47,6183768.06,279213.05,3954994.43,8337532.79,294822.13,4852053.6,1259875.24,t,Existing Deal,Profile,5,0,44969.35,203.69
25126,25259,4,0,0,0,1,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,52155.66,81.05,0,4227216.24,4155862.33,2076614.67,2079247.66,4385098.23,344596.86,4040501.37,1,t,n,NorthPower,4743687.37,3413437.31,948104.95,1782623.61,5098555.73,124761.67,129464.84,742425.02,t,Existing Deal,Profile,2,0,47300.43,79.53
25488,24375,4,4,0,0,0,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,90688.79,123.58,0,11207320.67,12312514.46,5591472.63,6721041.83,13051135.67,1483735.61,11567400.06,1,t,n,NorthPower,9903350.67,13349030.63,4172288.66,1692765.7,10756306.95,304853.62,2953005.16,-1036516.17,t,New Deal,Profile,1,5,96825.92,128.88
25657,25910,2,3,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,35221.36,162.48,0,5722766.57,5940942.63,12291.61,5928651.02,4840811.51,245938.35,4594873.16,1,t,n,NorthPower,6651349.6,6507300.53,11090.49,2898554.71,5465256.72,121553.31,2156258.1,-566357.9,t,Existing Deal,Profile,0,0,29911.54,130.75
24418,24038,4,2,0,0,2,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,48296.79,66.56,0,3214634.34,3161411.32,1097073.79,2064337.53,3744280.57,1638013.04,2106267.53,1,t,n,EastCoal2,3665999.07,3278423.8,139317.55,1420481.24,3403261.1,206196.64,1785407.37,-117012.48,t,New Deal,Profile,0,4,54419.52,63.43
25133,25980,1,0,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,-5816.67,180.41,0,-1049385.43,-1101414.39,-264532.84,-836881.55,-1036471.11,-664164.69,-372306.42,1,t,n,EastCoal2,-875315.41,-1044666.03,-134986.55,-600012.65,-830590.84,-185481.94,-283764.65,-56748.36,t,Existing Deal,Profile,1,2,-6492.42,212.93
25912,24366,0,0,0,0,0,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,49333.31,129.74,0,6400503.64,6368795.23,2498939.46,3869855.77,6076467.64,3323907.71,2752559.93,1,t,n,NorthPower,6269713.37,5557898.25,805976.1,1018304.95,5306895.29,683872.09,322006.53,810896.98,t,Existing Deal,Profile,4,1,53467.94,152.59
25593,24926,0,0,0,0,2,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,37308.04,35.05,0,1307646.8,1326806.68,483282.99,843523.69,1222263.3,43025.74,1179237.56,1,t,n,EastCoal2,1265079.59,1204331.95,140891.0,537490.34,1030456.89,12691.39,837009.46,122474.73,t,Existing Deal,Profile,3,2,43819.01,37.51
24165,25789,0,1,0,0,2,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,80675.2,114.17,0,9210687.58,8766787.62,1323407.62,7443380.0,10319452.9,1253459.12,9065993.78,1,t,n,EastCoal1,9461384.36,7952326.84,871362.05,6456978.57,10444112.46,826080.62,4431395.06,814460.78,t,New Deal,Profile,0,1,78988.5,101.64
24780,25958,4,2,0,0,2,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,79424.02,108.69,0,8632596.73,8310919.2,1846210.27,6464708.93,7061960.82,215095.16,6846865.66,1,t,n,WestGas1,9332011.5,7082372.65,473572.82,906275.68,7848862.42,149849.81,1168458.57,1228546.55,t,New Deal,Profile,1,5,71593.61,90.45
25767,25747,4,2,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,72032.05,132.17,0,9520476.05,9198111.56,519656.8,8678454.76,8738534.43,5591273.84,3147260.59,1,t,n,EastCoal2,10408167.79,7440020.44,25999.73,3546979.71,9680522.96,3326705.86,2492181.43,1758091.12,t,Existing Deal,Profile,1,4,82432.15,115.05
25483,25492,1,0,0,0,2,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,89176.44,119.01,0,10612888.12,9954441.47,4517880.85,5436560.62,12656427.41,118908.35,12537519.06,1,t,n,EastCoal2,9479034.83,11389397.18,3411001.96,1335715.2,12012760.01,95780.82,3956249.62,-1434955.71,t,Existing Deal,Profile,4,5,72145.36,129.25
24068,24066,2,4,0,0,1,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,2087.78,126.3,0,263686.61,252878.53,123934.37,128944.16,280769.72,82735.48,198034.24,1,t,n,EastCoal1,216750.4,237421.11,35488.32,99291.87,268956.11,60092.52,42755.22,15457.42,t,Existing Deal,Profile,5,1,1798.86,139.66
24911,25108,3,3,0,0,0,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,66475.72,34.74,0,2309366.51,2204363.5,400330.46,1804033.04,2243370.79,1342987.44,900383.35,1,t,n,EastCoal1,1974004.26,2388686.44,228046.18,5879.05,2606739.34,1070756.49,710336.98,-184322.94,t,New Deal,Profile,2,0,69714.15,34.12
24142,24118,4,1,0,0,0,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,66212.24,21.89,0,1449385.93,1411556.83,340139.76,1071417.07,1232752.8,186801.35,1045951.45,1,t,n,EastCoal1,1359754.42,1255672.5,311538.0,278225.87,1423673.01,106681.92,889824.53,155884.33,t,Existing Deal,Profile,5,2,57656.94,22.15
25644,24475,4,0,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,75123.46,179.08,0,13453109.22,12292389.0,5108570.0,7183819.0,14677931.46,198687.03,14479244.43,1,t,n,WestGas1,11723801.11,12348262.36,4342083.49,2006663.42,11742476.35,36313.97,11918612.83,-55873.36,t,New Deal,Profile,2,0,75833.92,173.66
25947,25346,4,0,0,0,1,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,52714.72,187.6,0,9889281.47,9972096.28,2761562.27,7210534.01,8322856.84,1141030.35,7181826.49,1,t,n,EastCoal2,8198551.74,8637267.86,860565.28,1869599.84,9516655.43,111644.54,1149587.94,1334828.42,t,New Deal,Profile,2,1,49004.87,187.24
24909,24457,2,4,0,0,0,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,514.78,81.9,0,42160.48,44314.37,18875.4,25438.97,41715.68,17121.86,24593.82,1,t,n,NorthPower,43972.42,43664.47,18835.17,15185.92,46024.13,13660.15,11086.81,649.9,t,New Deal,Profile,2,0,569.82,75.35
25381,24727,1,2,0,0,0,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,45299.99,45.38,0,2055713.55,2181344.26,138304.17,2043040.09,2126289.9,210097.9,1916192.0,1,t,n,EastCoal2,2060609.23,2254995.76,9878.93,910149.37,1829415.19,62249.91,1167176.35,-73651.5,t,New Deal,Profile,1,0,40213.68,39.92
25034,24532,2,2,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,99617.96,37.46,0,3731688.78,3871697.36,335510.14,3536187.22,3856461.35,2590670.15,1265791.2,1,t,n,EastCoal1,3701871.45,3332333.1,215653.25,2056927.25,3356190.1,2490152.21,382547.25,539364.26,t,Existing Deal,Profile,2,2,103353.41,36.84
25704,25558,2,2,0,0,2,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,80342.69,177.37,0,14250382.93,13191269.85,3846865.17,9344404.68,14189673.26,1598453.61,12591219.65,1,t,n,NorthPower,11539869.35,15437685.58,1482385.08,549608.14,13726091.09,1525773.71,384218.32,-2246415.73,t,New Deal,Profile,1,4,76879.1,197.26
25761,24351,4,2,0,0,0,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,94683.94,35.19,0,3331927.85,3596661.79,1299223.75,2297438.04,2958798.73,1289933.23,1668865.5,1,t,n,EastCoal1,3858837.58,3503967.83,608501.82,389375.19,3467408.0,1161332.5,1026056.2,92693.96,t,Existing Deal,Profile,0,2,108533.36,35.45
25154,24901,1,1,0,0,1,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,850.43,101.22,0,86080.52,90133.84,20924.22,69209.62,83997.2,13679.98,70317.22,1,t,n,EastCoal1,77585.09,101395.38,7553.46,51685.25,73250.68,6869.8,10826.2,-11261.54,t,New Deal,Profile,1,5,821.28,119.8
24739,25106,4,3,0,0,2,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,26195.19,45.29,0,1186380.16,1168017.27,363986.12,804031.15,1092253.9,427403.78,664850.12,1,t,n,EastCoal1,1111690.91,1176764.98,182627.18,769111.31,1084886.09,4005.39,550389.62,-8747.71,t,Existing Deal,Profile,3,5,23670.37,42.23
25671,25558,1,0,0,0,1,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,22598.0,68.75,0,1553612.5,1511591.83,502269.08,1009322.75,1821776.82,1142150.71,679626.11,1,t,n,EastCoal1,1808548.51,1758207.45,475861.6,805796.08,1659942.03,722730.83,235030.17,-246615.62,t,New Deal,Profile,3,1,21435.02,80.98
25244,24002,3,2,0,0,2,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,17434.9,183.65,0,3201919.39,3196014.71,1531207.61,1664807.1,3422135.3,1006212.0,2415923.3,1,t,n,EastCoal1,2996833.65,2774825.37,1399135.07,431984.12,3096507.9,453356.88,65368.24,421189.34,t,New Deal,Profile,5,4,17531.44,175.61
24421,25020,0,4,0,0,1,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,53485.92,76.31,0,4081510.56,3925421.97,1190351.68,2735070.29,3906532.79,733107.01,3173425.78,1,t,n,WestGas1,3938726.76,4238573.78,718012.29,739504.66,3982188.23,362550.48,26203.39,-313151.81,t,Existing Deal,Profile,1,1,50602.15,70.73
25857,24237,2,0,0,0,2,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,90361.21,62.23,0,5623178.1,5753125.72,2177030.04,3576095.68,6451506.26,3696901.04,2754605.22,1,t,n,WestGas1,5396309.35,5616789.92,1568266.11,383061.46,7451518.7,1336378.7,1016008.78,136335.8,t,Existing Deal,Profile,3,0,93869.82,58.69
24460,24191,2,0,0,0,2,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,45091.13,159.32,0,7183918.83,7583880.64,1622857.9,5961022.74,8284991.79,4933402.66,3351589.13,1,t,n,WestGas1,8532558.74,7400483.67,1615406.13,384494.06,6838161.67,837655.72,1525300.86,183396.97,t,Existing Deal,Profile,4,4,48465.03,130.58
24585,25166,1,4,0,0,1,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,67501.12,104.84,0,7076817.42,7298300.85,488206.87,6810093.98,5661993.73,802242.9,4859750.83,1,t,n,WestGas1,6085605.69,7189451.05,213668.86,3496621.56,5340226.88,562815.4,4039597.47,108849.8,t,New Deal,Profile,3,5,63887.49,125.3
24670,24242,0,3,0,0,2,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,-4681.69,150.36,0,-703938.91,-767939.39,-361058.8,-406880.59,-613460.05,-358779.07,-254680.98,1,t,n,WestGas1,-598353.0,-633152.25,-156377.12,-351984.59,-522399.75,-311591.85,-154113.17,-134787.14,t,New Deal,Profile,1,2,-5068.59,130.22
25998,25793,3,2,0,0,1,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,68539.84,119.46,0,8187769.29,8814518.41,2054660.45,6759857.96,9695630.48,852991.27,8842639.21,1,t,n,WestGas1,7167446.98,10022165.72,1479808.52,3715287.62,7881075.3,172705.72,4230918.26,-1207647.31,t,Existing Deal,Profile,1,1,72349.08,111.53
24191,24538,4,4,0,0,1,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,87148.84,72.72,0,6337463.64,5964515.46,446503.5,5518011.96,5357399.06,1645066.42,3712332.64,1,t,n,EastCoal2,7263213.9,6854490.16,315911.22,4539716.04,4318604.15,126952.5,1375727.64,-889974.7,t,New Deal,Profile,3,0,100974.98,86.71
24559,25544,3,3,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,8287.57,48.13,0,398880.74,370373.82,104290.01,266083.81,329099.51,155382.36,173717.15,1,t,n,EastCoal1,384149.19,297498.64,22634.55,165814.45,366883.41,38156.59,170598.11,72875.18,t,Existing Deal,Profile,3,2,8955.51,51.33
24053,24325,1,0,0,0,2,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,52467.3,174.9,0,9176530.77,8689834.78,189157.65,8500677.13,10131655.81,3579205.91,6552449.9,1,t,n,EastCoal1,7614656.28,7113117.77,46727.88,5688499.4,8254230.45,3062300.94,4707219.73,1576717.01,t,New Deal,Profile,0,2,44146.88,208.0
24372,25233,2,3,0,0,0,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,51206.67,139.25,0,7130528.8,6689347.25,2065814.11,4623533.14,8164857.34,1857556.27,6307301.07,1,t,n,EastCoal2,7334415.4,6346146.27,872779.69,1927188.71,7471754.31,769566.79,1472582.37,343200.98,t,New Deal,Profile,4,0,44003.54,143.72
25977,24416,2,2,0,0,2,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,54313.22,197.19,0,10710023.85,9935794.78,4727907.29,5207887.49,12000115.25,4000043.27,8000071.98,1,t,n,EastCoal1,9982914.22,9293878.02,123718.83,3841946.17,11352428.49,1215513.56,5417509.91,641916.76,t,New Deal,Profile,1,2,51466.76,228.28
24624,25785,3,3,0,0,2,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,20922.42,72.86,0,1524407.52,1588529.77,636848.55,951681.22,1404196.46,554210.36,849986.1,1,t,n,EastCoal2,1824867.87,1680356.51,320892.35,895027.64,1269816.89,164589.03,518716.89,-91826.74,t,New Deal,Profile,0,2,23809.54,76.76
24156,25733,3,3,0,0,2,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,90351.81,197.58,0,17851710.62,17893531.95,7112518.9,10781013.05,18588152.55,7242784.37,11345368.18,1,t,n,EastCoal1,20998646.55,18078769.48,5625696.82,460028.92,15943422.07,6520478.42,4734206.35,-185237.53,t,New Deal,Profile,2,0,105117.13,188.25
24272,25111,1,4,0,0,0,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,42993.64,146.24,0,6287389.91,6852863.91,2860194.0,3992669.91,7257427.6,4006131.47,3251296.13,1,t,n,EastCoal2,6651321.84,5552430.42,1914041.34,2557983.91,7026036.25,291441.5,1679206.31,1300433.49,t,New Deal,Profile,2,0,46018.1,128.91
24799,24603,1,1,0,0,2,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,92878.51,21.57,0,2003389.46,1996187.42,937412.12,1058775.3,2102874.79,283840.18,1819034.61,1,t,n,EastCoal2,2088902.03,1938446.05,864723.36,960944.21,2335001.3,80950.54,1347146.03,57741.37,t,New Deal,Profile,4,5,86898.65,20.88
24561,25317,4,1,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,-5619.13,64.21,0,-360804.34,-342603.6,-63457.3,-279146.3,-333972.08,-33956.41,-300015.67,1,t,n,NorthPower,-385820.49,-317003.41,-40294.91,-118973.99,-313110.81,-22905.26,-259351.58,-25600.19,t,New Deal,Profile,0,3,-5204.66,55.8
25580,24795,1,1,0,0,0,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,79103.21,142.73,0,11290401.16,12224206.41,1801440.49,10422765.92,9120599.5,1879955.66,7240643.84,1,t,n,WestGas1,12515635.57,14643324.01,6354.14,7687787.53,9020921.2,490327.88,5280516.9,-2419117.6,t,New Deal,Profile,0,0,69558.05,168.22
24269,24699,4,4,0,0,2,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,19068.53,169.71,0,3236120.23,3125739.3,448931.08,2676808.22,2988502.25,1974993.07,1013509.18,1,t,n,NorthPower,3148970.11,3374051.63,405453.89,2004576.84,3358841.47,137431.78,530497.74,-248312.33,t,New Deal,Profile,2,0,19836.99,156.01
25094,25816,4,2,0,0,2,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,77765.7,136.3,0,10599464.91,9654880.86,3058633.68,6596247.18,9940406.96,2591473.37,7348933.59,1,t,n,EastCoal2,11125589.78,9114361.4,2061573.93,3102879.16,9348902.42,1990641.29,4872989.6,540519.46,t,New Deal,Profile,0,5,76770.51,116.24
25071,24362,4,1,0,0,2,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,77174.31,174.14,0,13439134.34,13327432.15,5129383.08,8198049.07,10766855.64,2745300.52,8021555.12,1,t,n,EastCoal1,14564266.85,11368618.01,4654579.63,4241527.06,12195718.09,109584.91,3372017.77,1958814.14,t,New Deal,Profile,0,5,66437.53,194.35
25249,24995,2,4,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,49110.59,198.58,0,9752380.96,9528363.79,1707453.64,7820910.15,8785147.05,1448440.24,7336706.81,1,t,n,NorthPower,10648240.5,7894295.4,1267516.23,6383012.22,7247475.26,560804.54,1711950.78,1634068.39,t,Existing Deal,Profile,1,5,50343.84,216.2
